id,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,target
1171,-7.119438961,-3.226987673,-16.90803153,-5.901690721,3.965721563,-7.012894715,-20.06118853,-0.9784160108,0.9688212682,-1.889200412,-2.997609173,-3.935516353,-3.116443744,-0.08412244101,-2.007191162,0.1471866619,1.928626753,-8.96170922,-48.01239617,-9.103546277,1.112677181,11.91365118,42.0638352,-21.83931342,-7.060267578,10.10494368,16.98051607,-16.94003537,-1.09244932,0.05732351864,-5.05759144,1.122342551,2
1172,-1.158332216,0.8537015034,9.843703106,0.003131029117,1.050168648,2.92009383,-12.03842753,0.7702672865,0.09747238687,4.082613179,34.06171028,-2.009762165,-1.127779925,-5.122027611,-5.030597819,5.876765465,-2.81976555,0.8342211429,22.72812676,-16.98467052,-3.295990181,-7.107857144,-10.19090335,-5.044174944,5.097445597,6.860357496,36.0378861,26.01049272,3.115037378,-4.058448884,-82.99115997,4.095207856,3
1173,30.03450079,-2.048849303,-30.90601301,-1.061081343,12.809393,-10.86265828,-9.847913463,-18.87952409,-48.98707256,9.879604799,-32.01080772,-4.786045205,-1.032947046,-1.808312271,13.10112423,-0.145064685,29.98107641,1.069101827,4.969157664,4.043902449,-40.8506087,-2.03346483,1.065501704,14.99795464,10.93415017,-12.01968608,-6.076291148,-44.88788782,-19.01062393,3.072239215,-17.03385928,40.07013986,2
1174,0.7986298326,0.06995993105,-10.99619655,-13.00912032,-0.07661603933,5.182615812,-10.07646267,-2.060680318,-1.144207725,-5.924160602,36.15644089,2.048944661,-2.801437678,-1.19975558,9.031557459,0.9546927785,4.116716965,0.02668717979,-44.13108551,-4.977737521,-1.966457052,-5.086367981,-27.90050165,-14.98304534,1.857591892,9.205428111,42.08348773,20.81486382,-2.98293319,-0.8982749924,-7.964843001,19.98650076,3
1175,-0.04106378028,-2.131897914,-5.818365533,-13.12381193,2.111334227,9.972899479,-0.167276812,25.89141099,-4.022343057,-2.046846181,4.125587021,-22.12759331,-6.083523716,-11.84647789,-28.86557081,-4.047647513,1.047590297,-4.050473614,21.96250843,10.79511093,0.9585424535,-3.05917929,4.931771783,-12.9978976,1.000069976,1.831019117,8.932851743,14.00677941,5.933064723,22.10189478,-25.0044994,-17.93890643,0
1176,-4.983176641,-1.033990399,17.92927259,-2.999768332,2.912944977,-1.927088774,-35.03482023,-4.985787908,-0.05663688718,4.063659479,-5.009188098,2.897615497,0.8767841024,-0.8629305733,-34.93902629,-0.138869668,-3.969966502,-3.036041715,8.044011736,-4.031259645,-1.960077389,-2.974412167,27.04729683,2.2376555,-5.865351472,-2.105985276,-3.034777551,-1.797111434,0.133533462,2.142269342,-0.9856716364,4.035863793,1
1177,-1.916624836,-3.903376679,-18.87110856,-8.078137564,-4.016692072,-2.119738122,62.10244657,-18.06087269,3.121398371,1.112545194,-22.99152381,9.028665788,-2.944590642,-1.963027955,66.07083214,30.86353204,3.954585011,0.9494201654,-13.89354259,8.974381983,-2.942325501,-0.1432245561,-39.85466196,-1.884133562,-2.101671735,-3.034984745,-23.01928733,-2.858090486,-2.086989749,-5.033663688,-8.948347179,-3.965861208,3
1178,-0.01740848753,-8.110440639,-1.036929156,-1.143211385,-0.1389063608,-8.991837827,1.086988245,0.2278356293,-7.066779916,1.18952066,1.197427479,-7.020339716,9.096176464,8.889364494,13.01397363,-1.060709469,-7.967124617,-13.04182175,-6.9432253,-9.99130547,-4.931151716,-3.048742782,7.116255234,8.013760884,-3.985786608,-0.9220772348,1.188826981,-7.988526537,5.210400982,-4.031574448,-9.927879845,3.032209937,0
1179,-14.02868378,19.85584656,19.80398483,-9.018154072,7.927970132,-6.913044848,0.0191642297,30.1263584,-18.99085233,-17.80048352,-1.201889759,-32.99590468,13.90394048,-1.879861512,-11.02496777,16.03018928,24.03926303,4.943710755,-16.0746054,1.913085039,-4.061315775,-2.130477041,4.842107477,9.928653721,-31.03521291,-6.986997034,4.129314792,-13.91443675,6.01310439,4.045284433,-20.07228919,3.065710565,0
1180,-3.147697595,2.911918544,-3.914329334,-7.088112768,2.086041061,-0.06784267164,12.15748523,3.930933989,-0.9505632201,-5.0914739,17.96210424,2.912288293,-2.958495903,-0.1681433145,-28.91770516,15.96131199,-2.008357508,1.047875653,-24.94965996,-8.113293903,-0.8226531872,-1.976315458,25.01675501,-1.880231419,-1.892725324,-1.075759225,-6.794700156,-6.098710067,-3.145543786,-0.9408570179,14.87379785,-1.204893396,1
1181,0.1643169272,10.89769624,-13.04944207,-11.05251783,-7.864389648,4.954358572,-33.07447575,-23.14054872,-12.0103672,-35.96599041,-12.20855927,-44.19672563,1.855785397,-1.146445801,33.84038044,31.1346066,17.9202177,-2.059346087,-10.11751361,-16.07706719,-3.060951611,7.089379161,0.964022121,8.997375468,8.042127803,24.99895631,-46.99790746,4.046195097,-9.993481689,-19.04766077,-46.09486721,-62.01988897,0
1182,-0.0717207099,-1.892862115,-7.953806832,-5.08389336,-1.103394117,-0.9198039303,-5.109143209,-1.008844787,-2.884935279,-1.951550077,39.01968219,-4.130723634,0.8913120895,-2.73202083,16.97156164,0.865035448,-1.047033809,-0.9376575276,-11.95026936,-1.792300059,-2.006503101,1.040716304,-17.91286224,-6.992660312,0.07959373308,-10.89741933,49.98544815,-12.15924823,2.00603481,13.89826663,-43.06811435,36.06421119,1
1183,0.01886369505,-2.883454001,-9.842566972,-57.90413364,1.118315092,-3.041758942,2.054096185,34.15265207,1.073695331,-3.018096987,18.99987266,4.094927368,1.935321509,13.00379006,14.96945457,6.838788875,-4.994598771,4.972000606,-3.080669213,-2.053855295,-5.843620299,-7.054973509,-13.93248021,-42.83101672,0.04113896446,-9.837186667,-13.13693864,35.76816611,4.988258675,11.03301645,11.14938212,4.926894635,0
1184,2.890338974,-5.954113636,-10.9673946,9.962120811,3.061430071,1.067787219,18.08241747,-2.86034623,4.035788646,3.903250974,-2.868825379,-4.959165332,-1.975044139,0.9608808781,12.93242395,3.045986255,-3.99119406,-1.951380601,-4.178525803,29.95576341,2.121386373,2.027708404,5.127807611,17.98412608,-3.04499469,2.116643215,3.003492288,-20.98858931,0.0898956153,0.1171666596,-2.060213704,5.978007548,0
1185,-3.975304498,-2.894235012,-2.070634311,42.92475368,-4.925830565,-3.962762164,-10.92759069,-44.95518501,-0.9719278889,1.032115407,6.106130516,8.115921285,1.074190317,-2.020648801,5.030130391,21.94183685,-0.9084228743,7.000526493,4.122592286,19.81763492,4.002296612,1.098161682,-15.87827035,13.04240062,-2.988147956,1.893626644,2.010639557,-45.02036799,2.009495954,-3.00596858,-6.143937514,4.001185881,0
1186,4.931736732,-4.997177156,-43.99417584,-71.1201032,-7.874611757,33.00198265,14.87018295,43.83655206,-2.879249317,-47.08505976,-36.05053378,22.00931532,0.9107096702,8.974794996,50.01098903,12.10616346,-3.091658968,0.1371755151,33.04432206,70.02032681,4.053741478,-0.9763853359,-36.10749612,-43.13937604,-10.01391449,5.95190177,21.97906631,1.857695935,-2.990393959,20.07427499,-37.91451922,30.97083516,0
1187,-0.9359527273,5.173436601,21.93570958,39.00566134,3.054957283,7.137659539,5.904785862,-4.01248721,-6.030734256,-12.93949204,-27.14605771,-25.13012558,-3.055172997,10.95827244,37.89188262,62.92219794,-2.106414839,-6.977660965,-0.9212826195,-23.01215639,0.1518822924,-2.161589114,3.182989157,-15.04887494,5.083718645,9.730990619,-12.95289156,7.897212123,-4.086275073,0.01594350448,-10.07017499,-11.92878798,0
1188,-1.949265329,0.08101118785,17.80618224,3.080075734,-0.08535525527,-0.1136195944,11.01558469,14.16475438,2.022100674,-0.9561135917,-5.006462024,-8.956853872,-2.031032002,-0.9717044572,-8.293234538,0.9278694619,-3.788516377,-4.032559686,-62.78047593,-3.062987419,2.953245788,2.064254431,68.85086019,-10.00135946,7.028420036,5.013496979,-0.1105491547,14.03342858,-6.057986079,-4.784998587,-10.90733581,-6.066320237,3
1189,-3.970931749,-1.725343245,-11.04204148,-15.06582802,-5.005703321,1.03730466,6.911891529,2.088282298,-0.9814755349,-1.973135592,-6.924371472,1.03250811,9.851353769,2.00374814,0.7477418013,-3.051294708,-18.16002138,-0.8471175789,8.06931529,-3.068278571,0.09507883024,-2.106272655,-3.033045877,-6.050785245,-0.5989367531,-4.980521735,18.11663412,13.0692475,-8.991069129,5.001142343,-13.99963025,-2.747318016,1
1190,-2.921664088,-0.1103359236,12.98571455,-16.87141452,0.1456629654,-3.025221745,-21.07286567,-4.072382366,-1.925439228,-3.990968758,-38.13939669,-2.938528495,0.07544013194,9.896330554,59.08193553,11.87771173,-2.027631553,3.068010341,34.97627244,-5.896383736,1.073969853,-3.003593536,-6.862375568,-9.053114267,0.9429360427,-1.09783861,14.05761272,8.083446524,-5.148291025,-8.042170209,-43.8872134,-6.830718794,3
1191,-0.9665432493,6.84978963,-1.02573588,27.92625115,-1.953233322,0.09632144295,-10.75956351,9.947801123,-4.11872143,-4.134870278,23.0699861,-4.983839539,5.877502798,-4.963612847,9.014389058,7.816662978,-1.965979903,-0.9030644661,-9.089161134,-5.980815344,-3.930201246,-7.960484515,15.15119733,-7.882498511,2.185240117,5.914423343,-16.11641948,11.05923056,4.013099945,5.069508001,-12.95077691,-10.06858275,1
1192,-0.03145258003,22.95653592,8.925928077,4.947490889,-15.16405286,-27.89963887,74.87819953,1.034139506,5.941205615,-4.881672779,-97.98867828,-26.99775892,2.12146682,1.991931618,37.04182813,3.012172057,-2.025948144,11.99949549,21.13395536,-10.98736669,4.097728351,3.999688767,5.161167782,11.96631144,-9.117311541,-10.90520843,-21.8643252,27.98467583,-5.788837969,0.1244440316,12.16619649,-13.97727176,3
1193,-3.894358331,-3.014538733,1.142524903,-1.008184601,-1.066523222,-3.079229349,36.97795472,-4.938486727,8.004139628,2.908871536,-3.980817426,9.045612587,0.1089721329,-1.002421059,-34.05935141,0.06214971747,2.026289327,-1.84383056,-7.070199425,-0.9461556884,-4.071867502,-2.0802204,-5.898926526,0.7327796181,-3.856674904,-1.026468443,12.95663213,-1.951770003,-3.906801841,-1.103789679,22.92754379,-10.07179186,1
1194,0.05812544977,-4.939560424,-16.17997419,7.13176192,-2.976792424,-2.880104528,-4.033261077,-18.99481468,0.798985129,4.079438865,-30.91894832,1.154411534,-2.093138656,-4.860721199,24.00374768,2.109228692,-1.312810554,2.997183954,22.0792578,-3.038068855,-2.047421717,-5.067259405,-29.01578967,2.037173135,-0.02212382125,3.827731582,-14.00843447,-3.733578251,-5.227412686,-1.993896615,-4.97307028,-3.95772447,1
1195,0.02706502697,-1.106608062,40.94068425,7.994916347,11.761532,5.025692589,-26.95724782,-8.810944702,-24.99274756,-9.036466918,-19.00335075,-21.00962031,-4.070683978,9.004037369,11.97076294,20.01919563,27.99364955,0.08477791951,-24.00264014,4.010843181,-33.16473178,-12.0571051,27.13764882,8.9083791,37.13685897,11.16571934,-8.972610554,-10.89296433,-25.98896951,-17.01653256,-14.0666134,-13.04677882,2
1196,4.978655345,5.857686476,-52.80285327,22.07856875,5.130341094,0.8940113213,15.99013363,-1.948179196,9.060536406,-2.166141227,28.08730771,7.933247111,-11.126177,-10.02328562,3.116936612,-0.1467253653,-12.05370979,0.004614901655,-12.00044435,-13.05151826,-21.93492485,3.989266833,-18.96173372,10.03015145,-9.013919009,-1.98880698,4.062542318,-2.02462712,-0.9966445623,-1.149942712,24.12427317,-5.955221559,1
1197,-23.05917126,-3.137716969,12.09407106,10.06253746,-14.87919131,-5.069423827,-29.90163452,0.9710659885,-1.009891303,-1.996131047,2.020646402,-7.933783593,24.91095502,-1.973539934,-7.024215473,0.04316710205,13.93311446,2.914914975,15.28110547,-16.00751462,-9.051871109,-2.160484248,-19.30318157,25.70857711,-12.1252995,-10.18765422,1.138606659,2.073893886,-2.994675874,2.920314016,-12.0383599,14.02254145,2
1198,-2.295994416,-25.89973903,-36.08161351,-25.02500218,4.042553569,19.86370494,38.86705781,13.88793359,-0.06543928017,-9.045734239,-27.02466905,-3.951382559,6.092305574,-11.01091158,15.08724136,-13.0396942,-7.932036511,20.79503048,-31.00075587,7.018699832,3.06962179,-14.18066371,-13.90549744,-3.857647912,10.10902488,-0.1910072318,47.93697852,-25.01407054,-3.851884258,-0.9410685635,-26.98143289,16.90371755,3
1199,0.8613406992,6.977563789,13.13869787,11.01290974,0.001892975186,-5.041845957,1.701340986,-5.992306942,-0.9197393749,3.974430757,-17.21306407,17.96836557,1.084298086,-1.801995597,29.960183,6.116710642,-4.053132025,-3.066911615,-47.16829308,-32.92105516,6.049499367,2.88492857,11.96904618,-0.8886283581,1.059028765,-6.970709899,-10.96691694,-20.06415404,13.91896966,5.981609003,-0.1912293711,11.99005938,3
1200,-1.054027967,-15.12742152,-20.91895115,-0.9933510847,50.88039636,7.889651165,37.90310185,-18.14067905,17.87786833,13.96711456,-63.88522559,19.85306441,-27.90525217,7.014805655,27.96937497,-0.03202231498,2.191246681,4.016663614,-10.97541943,-10.95046506,-9.019111049,-18.05524943,9.034623157,-14.03982963,5.86866304,-7.069570229,-8.099863214,-0.009872089632,1.964651581,2.95229685,-15.12501759,-2.060836342,2
1201,12.91213912,2.105601097,20.92632945,18.02855198,-20.96282753,-1.791355066,24.70811324,-26.07121121,-0.9929700922,0.2698461226,-76.85992689,31.98610722,-34.00948456,2.049371635,44.01506285,-22.11437977,-20.89808822,-6.028279395,-6.006687275,-16.08310796,0.9620899304,6.968125261,26.88348088,30.99181235,7.214741006,0.01799411882,1.147234625,-12.04389953,-23.96628709,-0.8046737408,-13.9310563,4.914023197,2
1202,7.128956005,4.91845943,75.91065565,3.145338286,-0.9006822308,3.991869043,12.09910076,-1.894055277,-6.050797341,-5.069435165,-0.998644143,-12.18191738,-2.024683494,-1.047028182,17.88837508,1.047698079,2.160932694,0.819761077,-19.95415835,-7.190550821,2.074762891,3.111216355,17.83831244,5.933837196,-1.994965017,-5.004552647,13.95854548,5.011601251,0.1237483705,-1.100374845,13.13954167,-8.035558621,3
1203,-2.715077708,-4.03803314,5.841001195,-7.171817597,2.909116075,2.995648475,9.041939909,3.180149587,0.99701912,-3.858069225,17.13280867,-1.916511956,0.9511832523,-0.8506888299,-0.05552248459,-0.0030467987,0.9873294819,1.039848351,-31.05593957,10.97582866,-8.993711923,0.9374815448,-0.9721835322,-3.986191183,-3.123626451,1.243191622,4.114133592,-2.079723052,-1.896172867,-7.083542463,21.71774643,1.800968463,1
1204,3.276120309,0.05874994552,-9.111072759,21.12164654,-5.809717746,-2.065707301,33.85716117,-20.81149285,-1.875439025,-1.935130805,57.96759115,13.8604397,1.996775226,0.9199335094,-80.87138002,9.037974424,-3.181669941,-5.040300798,5.816055459,-2.9804671,5.017209485,3.936160863,-0.1832759307,10.07891796,-2.890346686,-7.011270227,62.01556105,-8.16E-05,2.108767628,2.963141073,-13.15874848,6.025886542,1
1205,0.927106386,-10.14604515,-10.75409621,10.98175326,1.16863829,27.93084286,-4.902154291,13.99612205,-0.1655459835,-16.13326485,2.018217737,-38.21735393,9.912562946,18.0086543,17.7980546,19.98469134,-6.939143583,-25.88342138,-32.0232488,-5.266188169,-1.9928263,-3.89935828,15.90396723,2.978090128,1.992093469,12.12488033,-13.07657074,-8.098822513,11.16661826,7.006596014,1.986939053,-9.107178092,0
1206,8.885161191,-0.8981859782,-12.9189789,5.926060568,1.19320676,0.180825315,14.02474556,-18.12360893,-10.93374826,-1.067068401,-7.069491258,-2.808934149,13.07274215,-0.05410011862,-16.04377186,-2.135812645,-21.09807643,-6.853587302,9.179018057,7.048405222,-4.994471235,-3.996818812,8.151273441,1.014961427,6.945024346,7.982570519,-10.90429405,-8.991346746,5.802009742,-3.08335616,6.045530104,11.81288368,2
1207,2.022244688,-2.767844891,-58.07426854,12.97148539,-0.1194568843,-1.229415761,44.12629961,-11.97524463,1.995184653,1.970946334,9.062479651,20.83630363,-1.883123507,-5.910876902,-34.08208375,-9.074085491,0.09126168042,2.034915996,39.93253379,-6.922997537,3.05517271,0.8915740676,-33.85855243,-2.085327673,-5.922746133,-0.9371478529,-1.997850386,-10.96950773,-4.004238761,-0.07958803322,-1.98268098,9.95388788,3
1208,1.205162262,4.101676309,24.88096397,-20.02386382,3.063652614,3.010498751,24.97370707,-6.11757,2.948576301,-0.08062191421,-9.07106687,24.81991431,18.92808635,-6.002735073,-8.098261224,7.15133063,-3.928853297,-4.084834658,6.186820824,2.035846424,-3.968951091,-0.08434039988,-43.94164748,-15.82720071,13.2293964,-0.9967552876,23.06788375,6.812325703,-0.01615205539,2.860467944,-4.92238664,2.967780534,2
1209,-4.094012832,-2.982014541,-2.005943788,-1.871277171,-0.02342286741,-2.962625841,-1.057600774,20.8949556,-4.009670419,14.04274975,-0.008048393497,-9.750881425,7.147766165,4.027756204,2.995670637,5.036487172,-16.06952117,0.0927014397,-6.023440277,-11.89689672,-1.018783799,-9.734667657,4.088629533,-1.128102407,-1.892509517,0.8971698118,-0.9854414708,8.14887556,2.964980494,1.948480132,-1.929940315,-15.87223682,0
1210,-1.98973064,0.01525768731,-50.96576722,2.745533936,0.1588054511,1.054315079,-13.94154078,-1.005860993,-3.982024665,-4.023274614,26.18401755,-2.906825813,-2.102373999,1.159142005,-13.00514161,-5.099960348,-1.819611962,-0.8891556531,49.92796009,-0.997147647,3.220093362,1.084917258,-25.92056148,-2.000980315,0.03188806091,-1.934618799,-38.05929515,-7.940226958,-3.023543034,-6.000828571,18.90393394,0.9510077169,1
1211,-0.9760870825,-0.9895679307,6.051890761,7.839705505,10.92973994,5.992729384,-1.887931944,0.05390531342,-1.940431631,-1.227549434,-36.91724728,-5.942371538,-12.0093199,-0.9594802299,14.00959046,3.073745378,-3.996922935,-9.895243775,-22.92473417,-19.93689809,18.08000966,-2.026471067,19.1533895,-19.07109939,-34.04285655,-2.893989586,4.962941574,2.047529447,18.99012425,4.00466649,0.9783484583,-2.143735215,2
1212,2.983423045,5.016876532,24.91139669,-0.01926038252,1.07232088,2.196099039,-6.82224887,4.881261122,-3.171840088,-6.159342098,-1.83761206,-11.04664231,0.9244814572,-1.091543908,10.03357746,-9.934265679,-0.06517549486,-1.923295667,-34.91478911,20.11465058,-7.232185275,6.090098995,106.0251196,-1.051050891,-1.783364305,2.124758496,27.15637485,0.7587789517,1.95324447,-3.072018804,-41.96951088,2.106189984,3
1213,0.9943772552,-3.055969825,-5.011067217,11.97407051,0.04197787247,0.04015073928,-0.05203307505,-27.92827658,2.089873032,15.10871626,-5.100768943,20.00638634,2.026805763,-11.16147328,4.908931132,12.96941627,0.0261356844,-22.79252944,1.130417137,10.9994497,0.1274890071,3.060051257,1.254726574,-1.170978058,-4.952964117,-9.923383134,4.988146643,-11.1662624,0.9630497559,5.051700268,-0.03380777796,-27.79625015,0
1214,-6.016371852,-19.81142415,13.97185422,51.09826489,-4.995518891,1.749220232,-25.0301135,-22.8994036,14.00712443,5.920230772,-20.89504506,2.259159327,-10.07253892,-6.128149974,48.86999553,18.93496319,6.8985598,6.153380992,7.90359651,-0.9064969857,39.93695727,-12.89781006,-5.976875935,11.12801677,-12.95707247,0.01439700816,-23.98736445,-4.033304473,14.91828046,-1.032522229,-6.967337292,-31.10207659,0
1215,-1.111650419,-2.936063988,-8.033524157,-12.92475904,3.091090457,2.748372381,11.05288829,13.95678465,3.981731247,4.002206318,-9.895821445,3.030740007,11.98626388,-0.9690697327,0.1155118517,6.794860439,-16.88480418,-15.89096564,-3.060597177,-6.988638843,-1.133325457,-2.029034545,-2.867844006,2.024767388,6.056593365,-0.07227337362,-4.970841565,-20.90984134,-0.01163816686,-2.039614759,1.057262544,31.05718169,0
1216,-5.109792102,-7.051141021,1.025100614,-21.19380361,-1.019780024,-9.055202213,-27.86098685,12.98110115,-3.937077625,2.979141138,45.07202424,17.92342793,10.02361402,4.166636361,-5.054684023,17.98771032,-0.8604324883,-1.873966816,5.975652791,11.22787394,-10.9803076,-7.130231199,-0.05098867114,-37.10467352,1.08165577,10.81559957,-36.04845087,-4.004848368,-9.082527004,-18.01481524,-6.088608532,13.1090828,0
1217,0.0225239116,-2.010084981,42.93030349,0.8807182724,-2.978830636,-3.940750056,-6.017031207,1.182081695,-1.878614694,-0.09753479042,-31.95741503,-10.04993494,0.07214474855,3.138163136,49.87497299,19.86738425,-0.8410450222,-2.025957322,-14.20355721,-0.009385843866,-1.874291255,-5.153792943,-9.045524454,-1.053727994,-0.128884552,6.024120319,21.13344362,-0.9292723396,0.951350601,-5.759896643,-59.98323046,-9.781697508,3
1218,-1.927340465,10.03833162,-12.00630266,-4.897331567,5.110612906,-1.931640803,11.97666445,-3.009907343,1.88025871,-2.076683285,-3.872166946,-2.992972954,-1.802704975,3.935117738,-8.009117733,-1.187362819,1.948257428,-0.9188282309,22.12124244,-17.96696271,-8.082802136,-6.137972122,21.97547525,0.863744334,9.1300746,12.01262951,-39.943027,3.950041466,-12.98950803,-5.084048413,-8.889670342,-3.041974088,1
1219,0.07363584564,1.916985659,-6.06728794,-8.053590098,14.89157524,5.811549987,-0.9969643442,-5.108412057,-5.944809419,-12.92305007,9.208764235,14.99793845,-8.948513923,16.01376652,1.97544979,7.144521744,-4.914847119,3.125273634,-6.01355298,-7.847397692,-5.203727758,5.11405182,40.06374147,2.96500631,-1.928810171,-6.914555795,-0.08675253376,-2.983162849,9.987950304,-6.856263712,-22.96222522,-4.12307677,2
1220,2.103626226,4.0617733,-34.99206048,-6.031789238,2.970737514,0.0479103866,4.109879203,11.04767764,-0.84899533,-0.9186053244,29.17827763,-0.874190334,-2.043315896,2.977625583,-23.10861655,-12.77045398,5.035313078,-6.996700126,21.08416791,-3.012631404,4.935834076,-0.9916905623,-15.03060239,0.9049029179,-2.118621498,-1.942678863,-0.8526565201,-4.089619302,-5.970443908,-1.032061158,44.9913664,-7.854369748,1
1221,1.122023478,0.9425056447,-3.990571562,0.943969133,-1.07843857,-1.128673498,-4.83846274,-1.118926922,1.990549965,-0.06034080334,17.09573428,4.077585834,-7.929129926,-9.029840464,18.99519097,-14.09483267,1.967484334,10.11988652,-37.7684575,6.04784271,0.1339246765,-4.931612451,-18.95292975,13.90478939,-1.060764883,-0.8862161459,1.968156839,2.831841692,1.196249977,-0.1220733367,9.033528902,-2.065402672,1
1222,4.148660996,0.9136846258,-1.985638295,-2.941064546,-5.01712222,-5.878751362,34.99356253,-3.004592778,2.032490522,5.890324407,3.95571507,-7.802319811,0.7972673055,-3.821380277,-29.98907771,10.79529991,0.8308867771,-1.041632833,-7.896488449,-5.98800501,1.050114985,-2.810924295,2.916790046,11.04180794,-2.92185033,-4.117318487,28.08162057,-6.093521081,-4.972705137,-1.070020655,-1.995827523,3.065747146,1
1223,1.05535449,1.926238729,-48.94032478,-1.060828786,2.074706357,-0.03070352599,10.95358888,-0.9015603936,1.995109436,-4.005065946,-6.952145532,2.02797217,-2.047936033,2.990317807,14.15637059,-0.01730368396,-3.04095704,-4.091524656,32.96886916,-1.060555015,-2.042764603,0.9148141308,2.030055882,-5.00481143,0.9198786092,-0.03463908376,-13.11844413,-1.067230759,-0.9508145417,-1.123356381,-24.15453794,-1.903842579,1
1224,1.007685825,-1.182881996,-51.02793859,10.9464909,-3.145792276,-5.879773018,-4.805540831,-4.784657654,-4.191316409,-3.976249516,-67.97411893,-3.163276798,3.838381486,3.993717825,50.15656432,-6.851716321,-0.02376136027,-1.941738965,-10.02694435,-16.03672269,-5.013657432,-3.06943367,-3.163163601,9.058642406,1.867103991,-1.991344531,7.015969876,-15.76612547,-6.962055462,-3.022200552,-23.86267058,4.119918892,3
1225,3.049748332,-3.058284634,5.800976287,6.975525954,-2.861806281,-1.989346835,14.95178749,-0.8744049518,-6.12209422,1.997407125,10.09663076,-10.84420608,4.845657237,6.880802558,-10.05034804,4.06985706,3.917273383,-2.041789132,-5.064387617,3.055275121,-1.175716273,-0.9955195444,-12.96342,7.170866742,-0.08457854751,-5.012610194,4.911326956,10.84386626,-2.038512048,-0.9124864516,3.039350893,-12.76359645,1
1226,6.876120685,7.89112173,17.9967956,10.08184337,-1.098682671,0.9668781109,-56.00256988,23.94411083,1.190938298,1.019118262,-39.06194897,-0.02548831933,-1.999015926,0.7516562405,-0.3039924641,-0.02560171035,-2.947153978,-7.158515163,46.0277106,-15.0778496,-1.943836163,0.1255272515,50.93704979,-9.062411588,-4.049261642,0.9769678725,-26.94682637,-6.145498875,6.04145561,2.987865779,-42.12106155,9.106920741,1
1227,2.090422592,1.009587948,-23.20845156,13.04276173,-9.007334715,-24.01276114,9.169304443,-20.89543918,0.004747585812,14.95685409,-8.161906312,31.12053953,-9.985444496,-30.08032347,6.040096339,-20.10638617,8.065842864,10.93881003,34.92894688,43.10026502,4.867848128,4.103032013,-20.05646642,-8.917173314,-2.017964758,2.899065689,-7.794791818,-8.214841869,2.010179723,7.060488207,26.8789995,62.98731204,0
1228,0.8572566947,-1.059739139,-17.07333598,3.98930909,2.872647953,1.042295237,-34.92427789,-0.002823801897,2.054738632,-0.9795776132,24.98937465,0.9038606523,-3.056233739,-4.936000109,14.04753547,0.9409810778,0.9547498416,0.9613361942,9.043829981,-5.918219553,0.04572357678,5.020996399,-27.09566219,1.197245054,-2.073715161,2.091570024,1.004614753,0.122872068,-1.129597522,-2.944664975,13.17773788,0.9162034318,1
1229,11.97868468,-0.08279484864,23.11375892,-1.863747612,-1.044999811,-0.1618525913,9.141363914,-4.850899203,-17.9243108,-4.948883395,-16.89885403,2.875313373,2.909443619,-2.082982831,-37.01779868,-4.861626993,7.940245858,-3.115664037,17.02383214,8.874249,-0.8730690068,10.12822984,-5.041219185,-10.13073058,-20.26923883,-4.979383614,-24.1453372,-5.928722263,-1.12243905,0.1819065675,14.94052126,-1.006113846,2
1230,1.072861318,0.011562314,2.965788429,14.88997246,-0.953804966,9.036802575,19.05262229,-20.94931588,-3.91634454,-2.88959309,-10.87931085,-3.889289968,0.02472320118,4.077741091,-11.13787763,-10.03964298,2.975084042,3.940142413,1.15177518,-8.005309805,-3.099612279,-12.03122669,-4.769475038,-8.889177358,2.163448781,5.846622609,3.140697077,-1.092914516,-5.029783437,-12.06513924,3.103746712,-4.965717321,0
1231,-1.117738828,5.949908012,57.82491565,-5.005513134,-0.8934108912,-0.04380497721,-4.001732038,-8.162154933,-0.07079331907,0.9334992596,10.80199305,-3.875897237,-0.872455784,-2.128174427,-6.046957683,2.888222568,-4.080714891,-0.9937083044,-11.96748748,-8.856284508,0.9707006414,0.7675315236,12.04496185,-0.8720888161,3.036712141,3.036626688,-5.180305906,5.001991061,-3.237467626,0.02143310444,-6.937874573,-5.002115239,3
1232,-4.031485115,-1.958308924,-19.94104319,-3.89898093,-2.995166165,-4.808261569,59.06007709,-19.87654721,2.77308664,2.083980311,-41.0825983,10.92090056,-5.084382386,-2.004711261,-2.87086104,-6.919684121,4.942449903,-1.064769256,91.0228536,-8.913713131,-5.909136331,-3.056737471,-26.97168498,11.9245387,3.961423624,-1.936432804,2.031903711,-3.997948785,4.030015452,4.017448279,-7.948509759,-9.933875786,3
1233,-4.033467325,15.92444658,-6.081040103,20.07929902,-1.18882413,-5.959026605,-3.95047959,-21.03890075,3.192869691,-12.87090807,2.907438038,9.029761606,-2.122255369,7.957212908,3.090624178,-2.133133416,-1.003122959,-4.940977597,-1.035360454,-9.020373577,-0.9781669937,12.91767756,-0.986078017,0.8935881539,6.069425806,9.142480344,-5.984674334,-4.860034107,-3.001957479,-6.983730069,5.0433948,14.06304521,0
